Project_ID,Project_year,Host_Country,HostInstitute,ZIPcode_Host,Host_city,project_start,Project_end,MainDisciplin,MainDiscNummer
145903,2012,NZ,Centre of Theoretical Chemistry and Physics The New Zealand Institute for Advaced Study Massey University,,Auckland,01.03.2013,31.08.2013,Chemistry,203
146072,2012,GB,Department of Chemistry University of Cambridge,CB2 1EW,Cambridge,01.04.2013,31.03.2014,Chemistry,203
146174,2012,CA,Department of Chemistry McGill University,H3A 2K6,Montréal,01.02.2013,31.07.2014,Chemistry,203
146174,2012,AT,Institut für Anorganische Chemie Universität Wien,1060,Wien,01.02.2013,31.07.2014,Chemistry,203
146174,2012,AT,Institut für Anorganische Chemie Universität Wien,1090,Wien,01.02.2013,31.07.2014,Chemistry,203
146510,2012,DE,Lehrstuhl für Organische Chemie & Biochemie Technische Universität München,85748,Garching,01.05.2013,31.10.2014,Chemistry,203
146590,2012,US,Department of Chemistry The Scripps Research Institute,92037,La Jolla,01.02.2013,31.01.2014,Chemistry,203
146780,2012,US,Department of Chemistry Yale University,06520-8107,New Haven,01.01.2013,31.12.2013,Chemistry,203
147243,2012,ES,The Institute of Chemical Research of Catalonia ICIQ,43007,Tarragona,01.05.2013,31.10.2014,Chemistry,203
147311,2012,US,Department of Chemistry California Institute of Technology,91125,Pasadena,01.07.2013,30.06.2014,Chemistry,203
147316,2012,US,Department of Chemistry Kellogg School of Science and Engineering The Scripps Research Institute,33458,Jupiter,01.07.2013,31.12.2014,Chemistry,203
147743,2013,US,Harvard Medical School Massachusetts General Hospital,2129,Charlestown,01.08.2013,31.07.2014,Chemistry,203
147748,2013,FR,Faculté de Pharmacie Université de Paris-Sud,92296,Châtenay-Malabry,01.12.2013,31.05.2015,Chemistry,203
147764,2013,US,California Institute of Technology Arnold and Mabel Beckman Laboratory of Chemical Snthesis,91125,Pasadena,01.07.2013,30.06.2014,Chemistry,203
147771,2013,AU,Department of Chemistry University of Tasmania,7001,Hobart,01.12.2013,30.11.2015,Chemistry,203
148356,2013,US,Department of Chemistry University of Washington,98195,Seattle,01.10.2013,31.05.2015,Chemistry,203
148473,2013,US,Department of Chemistry University of California,94720,Berkeley,01.03.2014,31.08.2015,Chemistry,203
148482,2013,GB,Department of Chemistry University of Warwick,CV4 7AL,Coventry,01.08.2013,31.01.2015,Chemistry,203
148486,2013,US,Department of Chemistry University of Wisconsin,53706,Madison,01.11.2013,30.04.2015,Chemistry,203
148624,2013,US,University of California Dept. of Chemistry,94720-1460,Berkeley,01.09.2013,28.02.2015,Chemistry,203
148631,2013,US,Department of Chemistry University of North Carolina,27599-3290,Chapel Hill,01.10.2013,31.03.2015,Chemistry,203
148641,2013,US,Department of Chemistry University of California,94720,Berkeley,01.10.2013,31.03.2015,Chemistry,203
148646,2013,US,Department of Chemistry Stanford University,94305-5080,Stanford,01.09.2013,28.02.2014,Chemistry,203
148650,2013,CA,Department of Chemistry McMaster University,L8S 4M1,Hamilton,01.07.2013,31.12.2014,Chemistry,203
148666,2013,US,Stanford Linear Accelerator Center Department of Physics Stanford University,94025,Menlo Park,01.02.2014,31.07.2015,Chemistry,203
148707,2013,MX,Universidad Nacional Autónoma de México UNAM,45110,México,01.08.2013,31.01.2015,Chemistry,203
148720,2013,GB,Department of Chemistry University of Oxford,OX1 3TA,Oxford,01.08.2013,31.01.2015,Chemistry,203
148739,2013,GB,Department of Chemistry University of Cambridge,CB2 1EW,Cambridge,01.03.2014,31.08.2015,Chemistry,203
148741,2013,US,University of Florida,32610,Gainesville,01.07.2013,30.06.2014,Chemistry,203
148750,2013,US,Department of Chemistry University of California,94720-1460,Berkeley,01.08.2013,31.07.2014,Chemistry,203
148751,2013,US,California Institute of Technology Division of Chemistry & Chemical Engineering,91125,"Pasadena, California",01.11.2013,30.04.2015,Chemistry,203
148754,2013,CA,Department of Molecular Genetics Faculty of Medicine University of Toronto,M5S 1A8,Toronto,01.08.2013,28.02.2014,Chemistry,203
148757,2013,DE,Organisch-Chemisches Institut Westfälische Wilhelms-Universität Münster,48149,Münster,01.11.2013,30.04.2015,Chemistry,203
148858,2013,US,Department of Biological Chemistry and Molecular Pharmacology Harvard Medical School,2115,Boston,01.09.2014,29.02.2016,Chemistry,203
148875,2013,US,Group Prof. M. Movassaghi Department of Chemistry Massachusetts Institute of Technology (MIT),02139-4307,"Cambridge, Massachusetts",01.09.2013,28.02.2015,Chemistry,203
148877,2013,GB,King's College London,SE1 1UL,London,01.10.2013,31.03.2015,Chemistry,203
148898,2013,GB,Department of Chemistry University of Durham,DH1 3LE,Durham,01.07.2013,31.12.2014,Chemistry,203
148900,2013,US,"Department of Chemistry and Biochemistry University of California, Santa Barbara",93106-9510,Santa Barbara,01.01.2014,30.06.2015,Chemistry,203
151261,2013,US,Yale University/ Department of Cell Biology / School of Medicine Sterling Hall of Medicine,06510-8002,New Haven,01.02.2014,31.07.2015,Chemistry,203
151315,2013,DE,Organische Chemie Technische Universität Kaiserslautern,67663,Kaiserslautern,01.02.2014,31.01.2015,Chemistry,203
151329,2013,DE,Abteilung für Theoretische Chemie Institut für Physikalische Chemie Karlsruher Institut für Technologie,D-76131,Karlsruhe,01.09.2014,29.02.2016,Chemistry,203
151637,2013,US,Department of Chemical Engineering Stanford University,94305,Stanford,01.05.2014,31.10.2015,Chemistry,203
151691,2013,US,National Renewable Energy Laboratory,80401,Golden,01.04.2014,30.09.2015,Chemistry,203
151827,2013,US,Department of Chemistry Colorado State University,80523,Fort Collins,01.09.2014,29.02.2016,Chemistry,203
151832,2013,GB,Department of Chemistry The University of Sheffield,S3 7HF,Sheffield,01.05.2014,31.10.2015,Chemistry,203
151840,2013,GB,The School of Pharmacy University of London,WC1N 1AX,London,01.02.2014,31.07.2015,Chemistry,203
151900,2013,US,Massachusetts Institute of Technology Dep. of Mechanical & Biological Engineering,2139,Cambridge,01.01.2014,30.06.2015,Chemistry,203
151927,2013,US,Department of Chemistry Stanford University,94305,Stanford,01.05.2014,31.10.2015,Chemistry,203
151928,2013,US,"Department of Chemistry University of California, Berkeley",94720-1460,Berkeley,01.04.2014,30.09.2015,Chemistry,203
151937,2013,US,"Department of Chemistry University of California, Berkeley",94720-1460,Berkeley,01.09.2014,29.02.2016,Chemistry,203
152125,2013,US,Scripps Institution of Oceanography University of California at San Diego,92093-0224,"La Jolla, CA",01.01.2014,30.06.2015,Chemistry,203
152199,2013,US,University of California Dept. of Chemistry,94720-1460,Berkeley,01.06.2014,30.11.2015,Chemistry,203
152202,2013,US,Department of Chemistry Stanford University,94305,Stanford,01.05.2014,31.10.2015,Chemistry,203
152216,2013,GB,Department of Chemistry University of Cambridge,CB2 1EW,Cambridge,01.04.2014,30.09.2015,Chemistry,203
154557,2014,NL,Leiden Institute of Chemistry Leiden University,2300 RA,Leiden,01.10.2014,30.09.2016,Chemistry,203
154560,2014,GB,Chemistry Research Laboratory Department of Chemistry University of Oxford,OX1 3TA,Oxford,01.08.2014,31.01.2016,Chemistry,203
154565,2014,US,Dept. of Stem Cell and Regenerative Biology Harvard University,MA 02138,Cambridge,01.08.2014,31.07.2015,Chemistry,203
154600,2014,US,Divis. of Chemistry and Chemical Engineering Arnold and Mabel Beckman Lab. California Inst. of Techn.,91125,Pasadena,01.07.2014,30.06.2015,Chemistry,203
155066,2014,GB,Cavendish Laboratory Department of Physics University of Cambridge,CB3 0HE,Cambridge,01.06.2014,30.11.2015,Chemistry,203
155146,2014,AU,University of Melbourne Russell Grimwade School of Bio- chemistry and Molecular Biology,3052,Parkville,01.08.2014,31.01.2016,Chemistry,203
155158,2014,SE,Department of Biochemistry and Biophysics Arrhenius Laboratories Stockholm University,106 91,Stockholm,01.09.2014,29.02.2016,Chemistry,203
155160,2014,CA,Department of Chemistry University of British Columbia,V6T 1Z1,Vancouver,01.11.2014,30.04.2016,Chemistry,203
155165,2014,GB,Department of Chemistry University of Oxford,OX1 3TA,Oxford,01.09.2014,29.02.2016,Chemistry,203
155214,2014,US,Boston College Dept. of Chemistry,2467,Chestnut Hill,01.08.2014,31.01.2016,Chemistry,203
155233,2014,DE,"MPI, Max-Planck-Institut für Kohlenforschung",45470,Mülheim an der Ruhr,01.06.2014,30.11.2015,Chemistry,203
155236,2014,CA,Department of Chemistry University of British Columbia,V6T 1Z1,Vancouver,01.06.2014,30.11.2015,Chemistry,203
155276,2014,DE,"MPI, Max-Planck-Institut für Kohlenforschung",45470,Mülheim an der Ruhr,01.03.2015,31.08.2016,Chemistry,203
155305,2014,US,University of Washington Dept. of Chemistry,98195,Seattle,01.10.2014,31.03.2016,Chemistry,203
155325,2014,US,University of California Dept. of Chemistry,94720-1460,Berkeley,01.02.2015,31.07.2016,Chemistry,203
155351,2014,US,Chemistry and Biochemistry College of Sciences Georgia Institute of Technology,30332-0400,"Atlanta, Georgia",01.08.2014,31.01.2016,Chemistry,203
155455,2014,NZ,Faculty of Sciences Auckland University,92019,Auckland,01.05.2015,31.10.2016,Chemistry,203
155528,2014,GB,Chemistry Research Laboratory Department of Chemistry University of Oxford,OX1 3TA,Oxford,01.08.2014,31.07.2015,Chemistry,203
155570,2014,CA,Department of Chemistry University of Toronto,M5S 3H6,Toronto,01.07.2014,31.12.2015,Chemistry,203
155577,2014,US,Department of Chemistry Massachusetts Institute of Technology,2139,Cambridge,01.07.2014,31.12.2015,Chemistry,203
155601,2014,US,Department of Chemistry Northwestern University,60208-3113,Evanston,01.07.2014,31.12.2015,Chemistry,203
155616,2014,US,"Department of Chemistry and Biochemistry University of California, Los Angeles",90095-1569,Los Angeles,01.06.2014,30.11.2015,Chemistry,203
155640,2014,GB,Department of Chemistry University of Oxford,OX1 3TA,Oxford,01.11.2014,30.04.2016,Chemistry,203
155679,2014,FR,Laboratoire de Chimie LC Ecole normale supérieure de Lyon,69364,Lyon Cedex 7,01.01.2015,30.06.2016,Chemistry,203
155693,2014,US,Department of Chemistry and Chemical  Engineering California Institute of Technology,91125,Pasadena,01.09.2014,29.02.2016,Chemistry,203
155697,2014,DE,Institut für Chemie TU Berlin,10623,Berlin,01.09.2014,29.02.2016,Chemistry,203
155709,2014,AU,Centre for Organic Photonics and Electronics COPE University of Queensland,4072,Brisbane,01.09.2014,29.02.2016,Chemistry,203
155709,2014,AU,Physics Department University of Queensland,4072,Brisbane,01.09.2014,29.02.2016,Chemistry,203
155734,2014,US,Center for Polymers and Organic Solids Department of Chemistry and Biochemistry University of California (UCSB),93106-5090,Santa Barbara,01.09.2014,29.02.2016,Chemistry,203
121187,2008,US,Department of Physics and Astronomy The State University of New Jersey Rutgers,08854-8019,Piscataway,01.09.2008,28.02.2010,Physics,204
121526,2008,US,Department of Physics Massachusetts Institute of Technology,2139,Cambridge,01.09.2008,31.08.2009,Physics,204
122780,2008,US,"NIST, National Institute of Standards and Technology",80303-3328,Boulder,01.06.2008,31.05.2009,Physics,204
122855,2008,CA,Département de Physique Université de Sherbrooke,J1K 2R1,Sherbrooke,01.09.2008,31.08.2009,Physics,204
122886,2008,US,Department of Physics University of California,94720-7300,Berkeley,01.11.2008,30.06.2010,Physics,204
122937,2008,US,Harvard University Lyman Laboratory of Physics,2138,Cambridge,01.09.2008,31.08.2009,Physics,204
123082,2008,US,Department of Physics Brookhaven National Laboratory,11973-5000,Upton,01.10.2008,30.09.2009,Physics,204
123104,2008,US,Department of Chemistry and Biochemistry University of California,90095-1569,Los Angeles,01.01.2009,31.12.2009,Physics,204
123478,2008,US,Department of Physics Yale University,6520,New Haven,01.05.2009,30.04.2011,Physics,204
123481,2008,US,Stanford University Dept. of Physics,94305,Stanford,01.01.2009,31.12.2010,Physics,204
123565,2008,GB,Department of Physics University of Bristol,BS8 1TL,Bristol,01.09.2008,31.08.2009,Physics,204
124157,2008,US,Department of Physics Harvard University,2138,"Cambridge, MA",01.04.2009,31.08.2010,Physics,204
124266,2008,FR,Laboratoire de Physique Nucléaire et de Hautes Energies / LPNHE Universités Paris VI et VII,75252,Paris Cedex 05,01.03.2009,28.02.2010,Physics,204
124303,2008,US,Department of Physics Harvard University,2138,Cambridge,01.01.2009,30.06.2010,Physics,204
124344,2008,GB,ISIS Facility R3 Rutherford Appleton Laboratory,OX11 0QX,Oxon,01.02.2010,31.01.2011,Physics,204
124750,2008,DE,Max Plank-Institut für Quantenoptik,85748,Garching,01.03.2009,28.02.2010,Physics,204
125427,2008,DE,"MPI, Max-Planck Institut für Metallforschung",70569,Stuttgart,01.03.2009,31.08.2010,Physics,204
125476,2008,IT,INFM-CNR BEC Dipartimento di Fisica Universita di Trento,38050,Povo (Trento),01.03.2009,31.08.2010,Physics,204
125484,2008,US,Lawrence Berkeley National Laboratory (LBNL),94720,Berkeley,01.10.2009,30.09.2011,Physics,204
125920,2009,FR,LPMCN Département Physique Université Claude Bernard,69622,Villeurbanne Cédex,01.10.2009,30.09.2010,Physics,204
126220,2009,US,Institute for Quantum Information California Institute of Technology,91125-8100,Pasadena,01.11.2009,31.05.2011,Physics,204
126223,2009,GB,Subdepartment of Particle Physics Physics Department Oxford University,OX1 3PU,Oxford,01.08.2009,31.07.2011,Physics,204
126225,2009,US,Macro Electronics Semiconductor Electronics Division National Institute of Standards & Technoloy,MD-20899,Gaithersburg,01.11.2009,31.10.2010,Physics,204
126228,2009,US,Harvard University Lyman Laboratory of Physics,2138,Cambridge,01.05.2010,31.01.2012,Physics,204
126239,2009,GB,Cavendish Laboratory Department of Physics University of Cambridge,CB3 0HE,Cambridge,01.09.2009,31.08.2012,Physics,204
126239,2009,US,Department of Physics and Astronomy Rutgers University,08854-8019,Piscataway,01.09.2009,31.08.2012,Physics,204
127757,2009,GB,Department of Physics Queen Mary University of London,E1 4NS,London,01.12.2009,31.05.2011,Physics,204
127797,2009,US,Optical Fiber and Components Group Optoelectronics Division National Inst. of Standards and Technology,80305,Boulder,01.07.2009,30.06.2011,Physics,204
127802,2009,JP,Institute for the Physics and Mathematics of the Universe University of Tokyo,277-8568,Kashiwa,01.11.2009,31.10.2010,Physics,204
127804,2009,US,Applied Physics Laboratory University of Washington,98195,Seattle,01.10.2009,31.08.2010,Physics,204
127867,2009,GB,School of Physics and Astronomy The University of Edinburgh,EH9 3JZ,Edinburgh,01.03.2010,29.02.2012,Physics,204
127890,2009,US,Condensed Matter Theory Group Department of Physics Massachusetts Institute of Technology (MIT),02139-4307,Cambridge,01.09.2010,31.08.2011,Physics,204
128144,2009,FR,Centre de Physique Théorique CPHT Ecole Polytechnique,91128,Palaiseau CEDEX,01.02.2010,31.01.2011,Physics,204
129091,2009,DE,Fachbereich Physik Universität Konstanz,78457,Konstanz,01.01.2010,31.12.2011,Physics,204
129733,2009,BR,Institute of Physics Federal University Rio de Janeiro (UFRJ),21941-972,Rio de Janeiro,01.01.2010,31.12.2010,Physics,204
130366,2009,DE,Fachbereich Physik Universität Konstanz,78457,Konstanz,01.03.2010,29.02.2012,Physics,204
130877,2009,US,Department of Electrical Engineering and Computer Sciences (EECS) University of California and Berkeley,94720-1776,Berkeley,01.05.2010,31.10.2011,Physics,204
130894,2009,NL,Chemical Engineering and Chemistry Macromolecular Chemistry and Nanoscience University of Technology,5600 MB,Eindhoven,01.07.2010,31.12.2011,Physics,204
130894,2009,US,IBM Research Division Almaden Research Center,95120-6099,San Jose,01.07.2010,31.12.2011,Physics,204
130895,2009,GB,Department of Chemistry University of Cambridge,CB2 1EW,Cambridge,01.11.2010,30.04.2012,Physics,204
130945,2009,ES,Institut Catalan of Nanotechnology Campus Universitat Autonoma de Barcelona,8193,Bellaterra,01.03.2010,28.02.2011,Physics,204
131129,2010,NO,Universitetet i Oslo Eksperimentell partikkelfysikk Fysisk institutt,316,Oslo,01.04.2010,31.03.2011,Physics,204
131132,2010,AU,School of Physics The University of Sydney,NSW 2006,Sydney,01.05.2010,30.09.2010,Physics,204
131153,2010,GB,Department of Physics Cavendish Laboratory University of Cambridge,CB3 0HE,Cambridge,01.10.2010,30.09.2011,Physics,204
131224,2010,US,Department of Physics Yale University,6520,New Haven,01.09.2010,31.08.2011,Physics,204
133263,2010,US,Physics Division Lawrence Berkeley National Laboratory (LBNL),94720,Berkeley,01.09.2010,31.08.2011,Physics,204
133290,2010,GB,Rudolf Peierls Centre for Theoretical Physics University of Oxford,OX1 3NP,Oxford,01.10.2010,30.09.2011,Physics,204
133317,2010,GB,Rudolf Peierls Centre for Theoretical Physics University of Oxford,OX1 3NP,Oxford,01.09.2010,30.06.2011,Physics,204
134127,2010,US,Department of Materials College of Engineering University of California,93106-5050,Santa Barbara,01.01.2011,31.12.2012,Physics,204
